Id,Action.0,Action.1
428,0.335067116199842,0.664932883800158
429,0.99224882532274,0.0077511746772598
430,0.986883810898153,0.013116189101847
431,0.0521296423223532,0.947870357677647
432,0.979168123686705,0.0208318763132949
433,0.991620519877923,0.00837948012207689
434,0.991855750082115,0.00814424991788444
435,1.97782036595338e-41,1
436,0.991847521728904,0.00815247827109581
437,0.992727752326846,0.00727224767315358
438,0.992837715303568,0.00716228469643218
439,0.989427266490521,0.0105727335094794
440,0.99064355316185,0.00935644683814958
441,0.986326017489428,0.0136739825105724
442,0.991887826492634,0.00811217350736615
443,0.991698594011882,0.00830140598811788
444,0.967610932638952,0.0323890673610479
445,0.992108718231121,0.00789128176887879
446,0.990888819956925,0.0091111800430749
447,0.98869985439091,0.0113001456090897
448,0.991887342929229,0.00811265707077119
449,0.990980147144905,0.0090198528550951
450,0.991523591470225,0.00847640852977465
451,0.994195448486742,0.00580455151325826
452,0.275510019623137,0.724489980376863
453,0.00735729173966775,0.992642708260332
454,0.991910164176506,0.00808983582349439
455,0.99021349453463,0.00978650546536966
456,0.990700697369686,0.009299302630314
457,0.992005522603095,0.00799447739690454
458,0.984809665741074,0.0151903342589255
459,0.990848028326236,0.00915197167376358
460,0.990976076975346,0.00902392302465406
461,0.99167628116899,0.00832371883100999
462,0.980419444086892,0.019580555913108
463,0.991096008212986,0.00890399178701401
464,0.990649209440442,0.00935079055955834
465,0.990959819771764,0.00904018022823627
466,0.991218370799381,0.00878162920061946
467,0.991768268384021,0.00823173161597937
468,0.992185157289345,0.00781484271065476
469,0.992017175700485,0.00798282429951454
470,0.991434014472238,0.0085659855277622
471,0.990710912340567,0.00928908765943329
472,0.991167312888579,0.00883268711142148
473,0.991766169386205,0.00823383061379481
474,0.991745739912554,0.00825426008744569
475,0.99108319534119,0.00891680465881007
476,0.999662512532,0.000337487468000264
477,0.991390570724154,0.00860942927584546
478,0.992025463849868,0.00797453615013201
479,0.991083376221472,0.00891662377852783
480,0.991285206858759,0.00871479314124107
481,0.968783630021289,0.0312163699787116
482,0.977525924385896,0.0224740756141035
483,0.990598705411156,0.00940129458884377
484,0.991605006245876,0.00839499375412402
485,0.991464614120883,0.00853538587911699
486,0.991484336341898,0.00851566365810199
487,0.992282534405308,0.00771746559469196
488,0.990230282178374,0.00976971782162566
489,0.269848936642525,0.730151063357475
490,0.991130195156332,0.00886980484366784
491,0.99277777255845,0.00722222744154971
492,0.994091620112493,0.00590837988750726
493,0.992685518502535,0.00731448149746487
494,6.57125287532454e-42,1
495,0.991032810414865,0.00896718958513493
496,0.337211227547051,0.662788772452949
497,0.990293956245272,0.00970604375472823
498,0.991476573670553,0.00852342632944738
499,0.990752208564898,0.00924779143510253
500,0.991061490806965,0.00893850919303514
501,0.985218815413262,0.0147811845867378
502,0.991385310640473,0.00861468935952723
503,0.990842034166956,0.00915796583304444
504,0.991210696257982,0.00878930374201833
505,0.991505346196895,0.00849465380310523
506,0.989588584009517,0.0104114159904829
507,0.984438553087237,0.0155614469127625
508,0.990463721105017,0.00953627889498268
509,0.805812731540548,0.194187268459452
510,0.999189201470389,0.000810798529610971
511,0.991058140035355,0.00894185996464477
512,0.988193646877522,0.0118063531224783
513,0.990108488203419,0.00989151179658083
514,0.991334460299892,0.00866553970010775
515,0.991367185863969,0.00863281413603118
516,0.990835924336649,0.00916407566335141
517,0.109246667547554,0.890753332452446
518,0.991020113198851,0.00897988680114922
519,0.992107015665265,0.00789298433473476
520,0.992765563688317,0.00723443631168341
521,0.991149198771228,0.0088508012287721
522,0.991684778904542,0.00831522109545833
523,0.757644768000835,0.242355231999165
524,0.991596856309208,0.00840314369079146
525,0.991807586135438,0.00819241386456175
526,0.991465190844147,0.00853480915585347
527,0.991682460629059,0.00831753937094108
528,0.990966712465269,0.0090332875347314
529,0.989542572994443,0.0104574270055566
530,0.9913960021104,0.00860399788959998
531,0.992423961327997,0.00757603867200332
532,0.993028052818898,0.00697194718110204
533,0.848660524897234,0.151339475102766
534,0.993149250827556,0.00685074917244411
535,0.993981853395672,0.00601814660432832
536,0.990763195983296,0.00923680401670373
537,0.990188069852282,0.00981193014771774
538,0.992574094244181,0.0074259057558187
539,0.991203709716868,0.00879629028313168
540,0.99179611638443,0.00820388361557033
541,0.999637332089251,0.00036266791074876
542,0.991132932707531,0.00886706729246858
543,0.988805540248062,0.0111944597519383
544,0.991740370392983,0.00825962960701704
545,0.990888358159784,0.00911164184021571
546,0.991552166094313,0.008447833905687
547,1,6.19528249107083e-56
548,0.990422371452358,0.00957762854764193
549,0.999626137976042,0.000373862023958178
550,0.991803292615213,0.00819670738478655
551,0.991637380454593,0.00836261954540648
552,0.991425362667807,0.00857463733219291
553,0.357990653086034,0.642009346913966
554,0.990830333144562,0.00916966685543815
555,0.993440954070598,0.00655904592940237
556,0.991721646501844,0.00827835349815599
557,0.990003089341012,0.00999691065898757
558,0.327087262914944,0.672912737085056
559,0.992069601566367,0.0079303984336333
560,0.991504654091394,0.00849534590860606
561,0.99929625743711,0.000703742562890218
562,0.990740896074515,0.00925910392548494
563,0.990954650694735,0.00904534930526531
564,0.763762187095735,0.236237812904265
565,0.331058007777994,0.668941992222006
566,0.993000115125817,0.0069998848741831
567,0.999052108869212,0.000947891130787812
568,0.990303693195996,0.00969630680400418
569,0.991831208486299,0.00816879151370083
570,0.979353476051214,0.020646523948786
571,0.991783032169752,0.00821696783024799
572,0.991338022048148,0.00866197795185251
573,0.991892549717517,0.00810745028248264
574,0.993484460725258,0.00651553927474217
575,0.99103107176332,0.00896892823668003
576,0.990304447537027,0.00969555246297267
577,0.991622567094952,0.00837743290504833
578,0.991851558873979,0.00814844112602131
579,0.992905295281982,0.00709470471801787
580,0.992970225247082,0.00702977475291826
581,0.990341262916602,0.00965873708339847
582,0.991418974640828,0.00858102535917248
583,0.99200801741464,0.00799198258535987
584,0.991275397051136,0.00872460294886423
585,0.989050063521724,0.0109499364782756
586,0.991765776379655,0.00823422362034534
587,0.9927602511558,0.00723974884419984
588,0.993044131951655,0.00695586804834529
589,0.991336112462843,0.00866388753715747
590,0.991075125297052,0.00892487470294772
591,0.991635346382736,0.00836465361726354
592,0.99037015719036,0.00962984280964031
593,0.991644822736285,0.00835517726371541
594,0.98732617973443,0.0126738202655695
595,0.991443667663541,0.00855633233645905
596,0.990597700922895,0.00940229907710493
597,0.990471967510648,0.00952803248935187
598,0.991842432611761,0.00815756738823941
599,0.98959247605396,0.0104075239460398
600,0.991078428698061,0.00892157130193946
601,0.160841528315499,0.839158471684501
602,0.99963645285609,0.000363547143909872
603,0.991087125794098,0.00891287420590228
604,0.990301912291557,0.00969808770844335
605,0.988767482462247,0.0112325175377528
606,0.9894911523329,0.0105088476670998
607,0.991577950903064,0.00842204909693623
608,0.991587081513368,0.00841291848663204
609,0.990282175141717,0.00971782485828337
610,0.991290916821938,0.00870908317806233
611,0.990857856355269,0.00914214364473059
612,0.990781764454792,0.00921823554520777
613,0.991617726195454,0.00838227380454645
614,0.991962775306654,0.00803722469334646
615,0.987733754041655,0.0122662459583449
616,0.991829103021329,0.00817089697867119
617,0.988235893931396,0.0117641060686043
618,0.992857089390352,0.007142910609648
619,0.990955787063223,0.00904421293677666
620,0.987459868839756,0.0125401311602439
621,0.98582598329304,0.0141740167069598
622,0.99183750940403,0.00816249059597038
623,0.991727078112606,0.0082729218873937
624,0.991450781130203,0.00854921886979661
625,0.991727242578034,0.00827275742196598
626,0.991807672548213,0.00819232745178698
627,0.992827997323353,0.00717200267664693
628,0.991290059702708,0.00870994029729193
629,0.992487463507704,0.00751253649229633
630,0.317895181108383,0.682104818891617
631,0.990882819171655,0.00911718082834517
632,0.991180179254749,0.00881982074525124
633,0.989886386127709,0.0101136138722911
634,0.991289525241714,0.00871047475828602
635,0.99329109188301,0.00670890811699027
636,0.991277261834081,0.00872273816591866
637,0.991474086968018,0.0085259130319823
638,0.991182326587005,0.00881767341299506
639,0.99962863996614,0.000371360033860288
640,0.991190456141893,0.00880954385810652
641,0.991143267203579,0.00885673279642113
642,0.960193029600093,0.0398069703999072
643,0.990235124281414,0.00976487571858636
644,0.991873890910846,0.00812610908915348
645,0.991679625455662,0.00832037454433834
646,0.991672010424844,0.00832798957515599
647,0.335168767420104,0.664831232579896
648,0.99261487747161,0.00738512252838961
649,0.9851730609804,0.0148269390196003
650,0.991522038360305,0.00847796163969533
651,0.986130615064078,0.013869384935922
652,1.19330805057271e-43,1
653,0.991342111689716,0.00865788831028431
654,0.990895116566746,0.00910488343325358
655,0.990860126477284,0.00913987352271615
656,0.990532740018518,0.00946725998148176
657,0.990867248619053,0.00913275138094731
658,0.991061616494395,0.00893838350560513
659,0.987888069814373,0.0121119301856267
660,0.990552662346075,0.00944733765392519
661,0.991659555472086,0.00834044452791426
662,0.991767728667549,0.00823227133245063
663,0.990214370563465,0.00978562943653487
664,0.990503353826979,0.00949664617302109
665,0.990970860690157,0.00902913930984274
666,0.990365027123474,0.00963497287652643
667,0.999292666850753,0.000707333149247225
668,0.991413310030195,0.00858668996980506
669,0.982740757625309,0.0172592423746909
670,0.992342130981963,0.00765786901803682
671,0.992795650720898,0.00720434927910184
672,0.991542675625319,0.00845732437468061
673,0.990684752020787,0.00931524797921287
674,0.991471519986002,0.00852848001399795
675,0.991867315188871,0.00813268481112933
676,0.986541050843723,0.0134589491562769
677,0.990865639090405,0.00913436090959505
678,0.990826724968,0.00917327503199964
679,0.0064700041405455,0.993529995859454
680,0.990932952526089,0.00906704747391148
681,0.991035404218503,0.00896459578149672
682,0.990929458778303,0.00907054122169746
683,0.99163352746718,0.00836647253281955
684,0.991247997291763,0.00875200270823738
685,0.991747219003247,0.00825278099675307
686,0.990880081931219,0.00911991806878087
687,0.992813043645187,0.00718695635481325
688,0.991100969839084,0.0088990301609162
689,0.99144467643421,0.00855532356579025
690,0.993059932597398,0.00694006740260218
691,0.991613511016017,0.00838648898398347
692,0.985206262205083,0.0147937377949166
693,0.992598739499177,0.0074012605008225
694,0.991507294585082,0.00849270541491812
695,0.991755658791992,0.0082443412080077
696,0.989627787740619,0.0103722122593807
697,0.99197691486534,0.00802308513465996
698,0.990951503083125,0.00904849691687457
699,0.995036363005963,0.00496363699403645
700,0.109989403717143,0.890010596282857
701,0.999838959823018,0.000161040176982526
702,0.991333070134918,0.0086669298650816
703,2.78441139157662e-41,1
704,0.991308508019211,0.00869149198078907
705,0.991320076631806,0.00867992336819432
706,0.96278838034762,0.0372116196523802
707,0.984304533330905,0.0156954666690955
708,0.990733840348948,0.00926615965105201
709,0.991417136371335,0.0085828636286652
710,0.990960358242356,0.00903964175764378
711,0.992204151061175,0.00779584893882454
712,0.990717177992138,0.00928282200786226
713,0.991003856359982,0.00899614364001844
714,0.991154089742886,0.00884591025711384
715,0.990835383941729,0.00916461605827107
716,0.999625920785308,0.000374079214692416
717,0.991706549728864,0.00829345027113578
718,0.984573545419175,0.0154264545808255
719,0.991436159858355,0.00856384014164472
720,0.992483849548086,0.00751615045191415
721,0.999877761979208,0.000122238020792537
722,0.991767955208844,0.00823204479115656
723,0.990683484636236,0.009316515363764
724,0.99234153005106,0.00765846994894047
725,0.990517408930968,0.00948259106903213
726,0.990879855713732,0.00912014428626836
727,0.99085772801896,0.00914227198103956
728,0.991246554490871,0.00875344550912923
729,0.991962465111186,0.00803753488881402
730,0.991319494595161,0.00868050540483882
731,0.99155525167359,0.0084447483264096
732,0.990919835313535,0.00908016468646516
733,0.979385639976519,0.0206143600234813
734,0.991279423310934,0.00872057668906568
735,0.992374530594364,0.00762546940563636
736,0.991708807389868,0.00829119261013202
737,0.992714418092485,0.00728558190751463
738,0.990695754391546,0.00930424560845389
739,0.990477977949575,0.00952202205042502
740,0.99124555380366,0.00875444619634006
