Id,Action
565,1
566,1
567,1
568,0
569,1
570,0
571,0
572,1
573,0
574,0
575,1
576,1
577,1
578,1
579,1
580,0
581,0.831229460468465
582,0
583,1
584,0
585,1
586,1
587,1
588,0
589,0
590,0
591,1
592,1
593,0
594,1
595,1
596,1
597,1
598,0
599,1
600,0
601,1
602,1
603,1
604,1
605,1
606,1
607,0
608,0
609,1
610,0
611,1
612,0
613,1
614,0
615,1
616,0
617,1
618,0.894524792649153
619,1
620,1
621,0
622,1
623,1
624,0
625,1
626,1
627,0
628,0
629,1
630,1
631,1
632,1
633,1
634,1
635,0
636,1
637,1
638,1
639,1
640,1
641,1
642,0.849712966959761
643,1
644,1
645,0.859534110811892
646,1
647,1
648,0
649,0
650,1
651,0
652,0
653,1
654,1
655,0
656,0
657,1
658,1
659,1
660,1
661,1
662,1
663,0
664,1
665,1
666,0
667,1
668,1
669,0
670,0
671,1
672,1
673,1
674,0
675,0
676,1
677,0
678,1
679,0.831229460468465
680,1
681,0
682,0
683,1
684,1
685,1
686,1
687,1
688,0
689,1
690,0
691,1
692,0
693,0.882968905372794
694,0
695,1
696,1
697,0
698,1
699,1
700,1
701,1
702,1
703,0.809176711246909
704,1
705,1
706,0
707,1
708,1
709,1
710,1
711,0
712,0.848536274925753
713,0
714,1
715,1
716,0
717,1
718,1
719,1
720,1
721,1
722,0
723,1
724,1
725,1
726,1
727,0
728,1
729,1
730,0
731,0.874985095429194
732,1
733,0
734,1
735,0
736,1
737,1
738,0.807754442649435
739,1
740,0
741,1
742,0
743,1
744,1
745,1
746,0
747,0
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,0
757,1
758,1
759,1
760,0
761,1
762,1
763,0
764,0
765,1
766,1
767,0.899708237471563
768,0
769,1
770,0.892603414481306
771,1
772,1
773,1
774,0
775,0
776,0
777,0
778,1
779,0
780,0
781,0
782,0
783,0.893655049151028
784,0
785,0
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,0
804,1
805,0
806,0.848536274925753
807,0
808,1
809,0
810,1
811,1
812,0
813,1
814,0
815,1
816,1
817,1
818,1
819,0
820,0.890895846752666
821,1
822,0
823,1
824,1
825,0.893655049151028
826,0.882884489573576
827,0
828,1
829,0
830,1
831,1
832,1
833,1
834,0
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,0
844,0
845,1
846,1
847,0
848,1
849,1
850,0
851,1
852,1
853,1
854,0
855,1
856,1
857,1
858,1
859,1
860,1
861,1
862,1
863,0
864,1
865,1
866,0
867,0.873743993010048
868,0
869,1
870,1
871,0
872,1
873,0
874,1
875,0
876,1
877,1
878,1
879,1
880,0
881,0
882,1
883,1
884,1
885,1
886,0
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,0
896,1
897,0
898,1
899,1
900,1
901,1
902,1
903,0
904,1
905,0
906,1
907,1
908,1
909,1
910,1
911,1
912,0
913,0
914,1
915,1
916,0
917,1
918,0
919,1
920,0
921,1
922,0.831229460468465
923,0
924,0
925,1
926,1
927,1
928,1
929,1
930,0
931,0
932,0
933,1
934,0.899708237471563
935,1
936,0
937,1
938,1
939,0
940,1
941,1
942,0
943,1
944,1
945,1
946,1
947,0
948,0
949,1
950,0.831229460468465
951,1
952,0
953,0
954,0
955,0
956,1
957,0
958,0
959,0
960,0.873743993010048
961,1
962,1
963,1
964,0
965,0
966,1
967,0.892603414481306
968,1
969,1
970,1
971,0
972,1
973,0
974,1
975,0.890895846752666
976,0
977,1
978,1
979,0
980,0
981,1
982,1
983,1
984,0
985,1
986,0
987,1
988,1
989,0.807754442649435
990,1
991,0.893655049151028
992,0
993,1
994,0
995,1
996,1
997,0
998,1
999,0.893655049151028
1000,1
1001,1
1002,1
1003,0
1004,1
1005,1
1006,0.862363717369802
1007,1
1008,1
1009,1
1010,0
1011,1
1012,1
1013,1
1014,1
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0.807754442649435
1021,0
1022,1
1023,0
1024,0.86026700581084
1025,0
1026,1
1027,1
1028,1
1029,1
1030,0
1031,1
1032,1
1033,1
1034,0
1035,1
1036,1
1037,0.874985095429194
1038,0
1039,1
1040,1
1041,0
1042,1
1043,1
1044,1
1045,0
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,0
1053,1
1054,0
1055,1
1056,0
1057,1
1058,1
1059,1
1060,0
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,0.890895846752666
1069,0
1070,1
1071,1
1072,1
1073,0
1074,0
1075,1
1076,0
1077,0
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,0
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,0.848536274925753
1094,1
1095,1
1096,1
1097,1
1098,0.893655049151028
1099,1
1100,0
1101,0
1102,0
1103,1
1104,0
1105,0
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,0
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,1
1123,0
1124,1
1125,0
1126,1
1127,1
1128,1
1129,1
1130,1
1131,0
1132,1
1133,1
1134,1
1135,0
1136,0
1137,1
1138,0
1139,1
1140,0
1141,1
1142,1
1143,1
1144,1
1145,0
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,0.817699693946686
1155,1
1156,1
1157,1
1158,1
1159,0
1160,1
1161,1
1162,1
1163,0
1164,0
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,0
1176,1
1177,1
1178,1
1179,1
1180,0
1181,1
1182,0
1183,0.831229460468465
1184,0
1185,0
1186,1
1187,1
1188,0
1189,0.831229460468465
1190,0
1191,1
1192,1
1193,1
1194,0
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,0
1203,1
1204,1
1205,0
1206,0
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,0
1216,0
1217,1
1218,0
1219,0
1220,0
1221,1
1222,0
1223,0
1224,1
1225,1
1226,0.848536274925753
1227,1
1228,1
1229,1
1230,0
1231,1
1232,1
1233,1
1234,0
1235,1
1236,0
1237,0
1238,1
1239,0
1240,1
1241,1
1242,0
1243,0
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,0.83863447453309
1253,0
1254,0
1255,1
1256,0.893655049151028
1257,1
1258,0
1259,0
1260,1
1261,0
1262,1
1263,1
1264,0
1265,1
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,0.841534426581627
1273,1
1274,1
1275,1
1276,1
1277,1
1278,0.890895846752666
1279,1
1280,1
1281,1
1282,1
1283,0
1284,0
1285,1
1286,0
1287,0
1288,1
1289,0
1290,1
1291,1
1292,1
1293,1
1294,0
1295,1
1296,0
1297,1
1298,0
1299,0
1300,0
1301,1
1302,0
1303,1
1304,0
1305,0
1306,0.86026700581084
1307,1
1308,0
1309,0
1310,0
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,0
1318,1
1319,1
1320,1
1321,1
1322,1
1323,0
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,0
1332,0
1333,1
1334,1
1335,1
1336,1
1337,0.848536274925753
1338,0
1339,0
1340,1
1341,0
1342,1
1343,0
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,0
1353,1
1354,0
1355,0
1356,1
1357,0.806747565214134
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,0
1365,1
1366,1
1367,0
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,1
1376,0.841534426581627
1377,1
1378,1
1379,1
1380,0
1381,1
1382,1
1383,1
1384,1
1385,1
1386,0
1387,1
1388,1
1389,1
1390,1
1391,0
1392,1
1393,1
1394,1
1395,0
1396,0
1397,1
1398,1
1399,0
1400,0
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,0
1408,0
1409,1
1410,1
1411,0
1412,0
1413,1
1414,0.841534426581627
1415,1
1416,0
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,0
1427,1
1428,1
1429,1
1430,0
1431,1
1432,1
1433,0
1434,0
1435,0
1436,0.848536274925753
1437,0
1438,0
1439,1
1440,1
1441,0
1442,1
1443,0
1444,0.848536274925753
1445,1
1446,1
1447,0.890895846752666
1448,1
1449,1
1450,1
1451,0
1452,1
1453,1
1454,0
1455,1
1456,0
1457,0
1458,1
1459,1
1460,0
1461,1
1462,1
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1469,1
1470,0
1471,1
1472,1
1473,0
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,1
1487,1
1488,0
1489,1
1490,0
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,0
1498,0
1499,0
1500,1
1501,1
1502,0
1503,1
1504,0
1505,0
1506,0
1507,1
1508,0
1509,1
1510,1
1511,0
1512,0.893655049151028
1513,1
1514,0
1515,0
1516,0
1517,0
1518,1
1519,1
1520,1
1521,1
1522,0.899708237471563
1523,1
1524,1
1525,1
1526,1
1527,0
1528,1
1529,1
1530,1
1531,0
1532,0.831229460468465
1533,0
1534,1
1535,1
1536,0.831229460468465
1537,1
1538,1
1539,0
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,0
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,0
1555,0
1556,1
1557,1
1558,1
1559,0.831229460468465
1560,0
1561,1
1562,0
1563,0
1564,1
1565,0
1566,0
1567,1
1568,1
1569,1
1570,0.817699693946686
1571,0
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,0
1581,1
1582,1
1583,0
1584,1
1585,1
1586,1
1587,1
1588,0
1589,0
1590,1
1591,1
1592,1
1593,0
1594,1
1595,0
1596,1
1597,0
1598,1
1599,0
1600,1
1601,0
1602,1
1603,0.890895846752666
1604,1
1605,1
1606,1
1607,0
1608,0
1609,0
1610,0
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,0
1618,0
1619,1
1620,1
1621,0
1622,1
1623,1
1624,1
1625,1
1626,1
1627,1
1628,0
1629,1
1630,0.899708237471563
1631,1
1632,1
1633,0
1634,0
1635,0.807754442649435
1636,1
1637,0
1638,1
1639,1
1640,0
1641,1
1642,1
1643,1
1644,1
1645,0
1646,1
1647,1
1648,0
1649,0
1650,1
1651,0
1652,1
1653,0
1654,0
1655,0
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,0
1664,1
1665,0
1666,1
1667,1
1668,0
1669,0
1670,1
1671,0
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,1
1679,1
1680,0
1681,0
1682,1
1683,0
1684,1
1685,0
1686,1
1687,0
1688,1
1689,1
1690,1
1691,1
1692,1
1693,0
1694,1
1695,0.893655049151028
1696,0
1697,0
1698,1
1699,1
1700,1
1701,0
1702,0
1703,1
1704,0
1705,1
1706,0
1707,1
1708,0
1709,0
1710,1
1711,1
1712,0
1713,1
1714,1
1715,1
1716,0.893655049151028
1717,0
1718,1
1719,1
1720,1
1721,1
1722,0
1723,1
1724,1
1725,0.899708237471563
1726,0
1727,1
1728,1
1729,1
1730,0
1731,0.890895846752666
1732,0
1733,1
1734,0
1735,1
1736,1
1737,1
1738,0
1739,1
1740,1
1741,1
1742,1
1743,1
1744,0
1745,1
1746,1
1747,1
1748,1
1749,0
1750,1
1751,1
1752,1
1753,1
1754,0
1755,0
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,0
1763,1
1764,0
1765,1
1766,1
1767,1
1768,1
1769,0
1770,1
1771,0
1772,1
1773,0
1774,0
1775,1
1776,1
1777,1
1778,1
1779,1
1780,1
1781,1
1782,0
1783,0
1784,0
1785,1
1786,1
1787,0
1788,0
1789,1
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,1
1802,1
1803,1
1804,1
1805,0
1806,0
1807,1
1808,1
1809,1
1810,0
1811,1
1812,0
1813,1
1814,1
1815,1
1816,1
1817,0
1818,1
1819,0
1820,1
1821,0
1822,1
1823,0
1824,1
1825,1
1826,1
1827,0
1828,0
1829,1
1830,0
1831,1
1832,1
1833,1
1834,0
1835,0
1836,1
1837,1
1838,1
1839,1
1840,0
1841,1
1842,1
1843,1
1844,0
1845,1
1846,0
1847,1
1848,0
1849,0
1850,0
1851,0
1852,1
1853,0
1854,0
1855,1
1856,1
1857,1
1858,0
1859,1
1860,1
1861,1
1862,1
1863,0
1864,0
1865,1
1866,1
1867,0
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,0
1881,1
1882,1
1883,0
1884,0
1885,1
1886,0
1887,0
1888,1
1889,0
1890,0
1891,1
1892,1
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,0.835231784502179
1900,1
1901,0.807754442649435
1902,0
1903,1
1904,1
1905,1
1906,1
1907,1
1908,0
1909,1
1910,0.831229460468465
1911,0
1912,0
1913,1
1914,1
1915,1
1916,0
1917,0
1918,0.87133558123903
1919,1
1920,1
1921,0
1922,1
1923,0
1924,1
1925,1
1926,0.893655049151028
1927,0
1928,0
1929,0
1930,0
1931,0.848536274925753
1932,0
1933,1
1934,1
1935,1
1936,0
1937,1
1938,1
1939,1
1940,1
1941,1
1942,1
1943,1
1944,1
1945,0
1946,1
1947,1
1948,0
1949,0
1950,1
1951,0
1952,1
1953,1
1954,0
1955,1
1956,0
1957,1
1958,0.892603414481306
1959,0
1960,0.893655049151028
1961,1
1962,0
1963,1
1964,1
1965,1
1966,0
1967,0
1968,1
1969,0.890895846752666
1970,1
1971,0
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,0
1979,1
1980,0.876185319337834
1981,0.849878461751965
1982,1
1983,1
1984,1
1985,0.892603414481306
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,0
1999,0.831229460468465
2000,1
2001,0.890895846752666
2002,1
2003,1
2004,0
2005,1
2006,1
2007,0
2008,1
2009,0
2010,1
2011,0
2012,1
2013,1
2014,0.831229460468465
2015,1
2016,1
2017,1
2018,1
2019,1
2020,1
2021,1
2022,0
2023,1
2024,0
2025,0.890895846752666
2026,1
2027,1
2028,0
2029,1
2030,0
2031,0
2032,1
2033,0
2034,1
2035,1
2036,0.882968905372794
2037,1
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,1
2045,0
2046,0
2047,1
2048,1
2049,1
2050,1
2051,0.890816441708899
2052,0
2053,1
2054,0
2055,1
2056,0
2057,1
2058,0
2059,1
2060,1
2061,0
2062,1
2063,0
2064,1
2065,1
2066,1
2067,0
2068,1
2069,1
2070,0
2071,0
2072,1
2073,0
2074,1
2075,1
2076,1
2077,0
2078,0
2079,0
2080,1
2081,1
2082,0.890895846752666
2083,1
2084,0
2085,0.848536274925753
2086,1
2087,0.848536274925753
2088,0
2089,0
2090,0.890895846752666
2091,1
2092,1
2093,1
2094,0
2095,1
2096,0
2097,0
2098,1
2099,0
2100,1
2101,1
2102,1
2103,1
2104,0
2105,1
2106,0.848536274925753
2107,1
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,0
2118,1
2119,0
2120,1
2121,0.890895846752666
2122,0
2123,0
2124,1
2125,1
2126,1
2127,1
2128,0
2129,0
2130,0
2131,1
2132,0
2133,0
2134,1
2135,0
2136,1
2137,1
2138,1
2139,0
2140,1
2141,0
2142,1
2143,1
2144,0
2145,0
2146,0
2147,1
2148,0
2149,1
2150,1
2151,0
2152,1
2153,1
2154,0
2155,0
2156,0.890895846752666
2157,1
2158,1
2159,1
2160,1
2161,0.807754442649435
2162,0
2163,0
2164,1
2165,0
2166,1
2167,1
2168,0
2169,0
2170,1
2171,0
2172,1
2173,0
2174,0
2175,0
2176,1
2177,1
2178,0
2179,1
2180,0
2181,0
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,0
2189,0
2190,1
2191,1
2192,1
2193,0
2194,1
2195,1
2196,1
2197,0
2198,0
2199,1
2200,0
2201,0
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,0
2209,1
2210,0.848536274925753
2211,1
2212,0
2213,1
2214,1
2215,0
2216,1
2217,0.831229460468465
2218,1
2219,0
2220,0
2221,0
2222,1
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,0
2231,1
2232,0
2233,1
2234,1
2235,1
2236,1
2237,1
2238,0
2239,1
2240,0
2241,1
2242,1
2243,1
2244,1
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,0
2253,1
2254,0
2255,1
2256,1
2257,1
2258,0
2259,1
2260,0
2261,1
2262,1
2263,0
2264,0
2265,0
2266,1
2267,1
2268,1
2269,0
2270,1
2271,0
2272,0.890895846752666
2273,1
2274,1
2275,0.831229460468465
2276,0.899708237471563
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,0
2284,1
2285,0
2286,1
2287,1
2288,0
2289,0
2290,1
2291,1
2292,0.805403081086746
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,0
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,0
2308,0
2309,1
2310,0
2311,1
2312,1
2313,0.874985095429194
2314,0
2315,1
2316,0
2317,1
2318,0
2319,1
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,0
2327,1
2328,1
2329,0
2330,1
2331,1
2332,0
2333,1
2334,1
2335,0
2336,0
2337,1
2338,0
2339,0
2340,1
2341,1
2342,0
2343,1
2344,1
2345,1
2346,0
2347,0.881740440504589
2348,0
2349,0
2350,0
2351,0
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,1
2359,1
2360,0.893655049151028
2361,0
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,0
2373,1
2374,1
2375,0
2376,0
2377,1
2378,0
2379,0
2380,1
2381,1
2382,0
2383,1
2384,1
2385,0
2386,0.873743993010048
2387,0
2388,1
2389,1
2390,0
2391,1
2392,0
2393,0
2394,1
2395,1
2396,0
2397,1
2398,1
2399,1
2400,0
2401,1
2402,1
2403,0.807754442649435
2404,1
2405,1
2406,1
2407,0
2408,1
2409,1
2410,0
2411,1
2412,0
2413,0
2414,1
2415,0
2416,1
2417,0
2418,1
2419,1
2420,1
2421,0
2422,1
2423,0
2424,1
2425,0
2426,1
2427,1
2428,0
2429,1
2430,0.894524792649153
2431,0
2432,1
2433,0
2434,1
2435,1
2436,0
2437,1
2438,1
2439,0
2440,1
2441,1
2442,0
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,0
2450,0
2451,1
2452,1
2453,0
2454,1
2455,0
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,0
2465,1
2466,1
2467,1
2468,1
2469,0
2470,0
2471,0
2472,1
2473,0.892603414481306
2474,1
2475,1
2476,1
2477,0.831229460468465
2478,0
2479,1
2480,1
2481,0
2482,1
2483,1
2484,1
2485,0
2486,1
2487,1
2488,0
2489,1
2490,1
2491,0
2492,0
2493,1
2494,0
2495,1
2496,1
2497,1
2498,0
2499,1
2500,0
2501,0.890895846752666
2502,1
2503,1
2504,1
2505,1
2506,1
2507,1
2508,0.801380181006263
2509,0
2510,1
2511,1
2512,1
2513,1
2514,0
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0
2524,1
2525,0
2526,0
2527,0
2528,0
2529,0
2530,1
2531,0
2532,0
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,0
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,0
2548,0
2549,0.890895846752666
2550,1
2551,0
2552,0
2553,0
2554,1
2555,1
2556,0
2557,1
2558,0
2559,1
2560,0
2561,1
2562,1
2563,1
2564,1
2565,0
2566,0
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,0
2574,0
2575,0
2576,0
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,0
2584,1
2585,0.848536274925753
2586,1
2587,1
2588,0.807754442649435
2589,1
2590,1
2591,1
2592,1
2593,0
2594,1
2595,0
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,0
2603,0
2604,0
2605,1
2606,0
2607,0
2608,1
2609,1
2610,1
2611,1
2612,0
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,0
2620,1
2621,0
2622,1
2623,0.893655049151028
2624,1
2625,1
2626,0
2627,1
2628,1
2629,0
2630,1
2631,1
2632,1
2633,1
2634,0
2635,1
2636,1
2637,1
2638,1
2639,0
2640,0
2641,0
2642,1
2643,1
2644,0
2645,1
2646,1
2647,0
2648,0
2649,0
2650,1
2651,0.893655049151028
2652,0.877644091928673
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,0
2661,0.899708237471563
2662,1
2663,0
2664,1
2665,0
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,0
2676,1
2677,1
2678,1
2679,1
2680,1
2681,0
2682,1
2683,0
2684,1
2685,1
2686,1
2687,0
2688,1
2689,1
2690,1
2691,1
2692,0.890895846752666
2693,1
2694,1
2695,1
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,0
2710,1
2711,1
2712,0
2713,0
2714,1
2715,0
2716,0
2717,1
2718,1
2719,1
2720,0
2721,0
2722,0
2723,1
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,0
2735,1
2736,1
2737,0
2738,0.893655049151028
2739,1
2740,0.848536274925753
2741,0
2742,1
2743,1
2744,1
2745,1
2746,1
2747,0
2748,1
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2755,1
2756,1
2757,1
2758,0
2759,0
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,0
2779,1
2780,1
2781,0
2782,1
2783,1
2784,1
2785,0
2786,0
2787,1
2788,0
2789,0.890895846752666
2790,1
2791,1
2792,0
2793,0
2794,1
2795,0
2796,1
2797,1
2798,1
2799,0
2800,1
2801,0.848536274925753
2802,0
2803,1
2804,1
2805,0
2806,1
2807,0
2808,0
2809,0.848536274925753
2810,0
2811,1
2812,1
2813,0
2814,1
2815,1
2816,0
2817,0
2818,1
2819,1
2820,0
2821,0
2822,0
2823,0
2824,1
2825,1
