Id,Action
110,0.947176938521259
111,0.670837403458418
112,0.997333333333333
113,0.95668874832562
114,0.9823
115,0.9839
116,0.905004050355774
117,0.980190699712044
118,0.977421212121212
119,0.984466666666667
120,0.980266666666667
121,0.9816
122,0.973087040488765
123,0.955195238095238
124,0.972833333333333
125,0.9936
126,0.983370495285896
127,0.944733333333333
128,0.743083333333333
129,0.655187878787879
130,0.727633333333333
131,0.9964
132,0.994631034482759
133,0.956355076343016
134,0.982933333333333
135,0.989666666666667
136,0.950244841555302
137,0.979228125879705
138,0.967104903736628
139,0.918366666666667
140,0.9995
141,0.898443975437334
142,0.9309
143,0.947511111111111
144,0.9507
145,0.999333333333333
146,0.735220640470641
147,0.84093730980693
148,0.845184091912601
149,0.950714285714286
150,0.995633333333333
151,0.978281196581197
152,0.988933333333333
153,0.975484367816092
154,0.879181389797267
155,0.961716046895036
156,0.917201117358793
157,0.903324396135266
158,0.9593
159,0.951966666666667
160,0.828290476190476
161,0.9572
162,0.959519047619048
163,0.967433333333333
164,0.950289409286855
165,0.997968253968254
166,0.968355555555556
167,0.94354828174407
168,0.866430469193232
169,0.793064367816092
170,0.943933333333333
171,0.990488888888889
172,0.959930769230769
173,0.980766666666667
174,0.995016666666667
175,0.928877777777778
176,0.973061904761905
177,0.815257022015812
178,1
179,0.946727982306426
180,0.857192865362486
181,0.922234607595499
182,0.749
183,0.792217273576097
184,0.931568151599876
185,0.985533333333333
186,0.954100106540684
187,0.9984
188,0.951210229669174
189,0.95681259604432
190,0.997333333333333
191,0.994666666666667
192,0.680366666666667
193,0.9915
194,0.922112315270936
195,0.9901
196,0.992066666666667
197,0.935566666666667
198,0.929942076860841
199,0.986033333333333
200,0.747242038348255
201,0.9931
202,0.922402380952381
203,0.920044225795985
204,0.926795109637878
205,0.922033333333333
206,0.963476190476191
207,0.97961405521109
208,0.974017436884216
209,0.819433333333333
210,0.951262843612844
211,0.985033333333333
212,0.8638
213,0.993747619047619
214,0.905434173669468
215,0.983785885131721
216,0.875345611778542
217,0.973572983870968
218,0.9838
219,0.9986
220,0.946673561833672
221,0.963233333333333
222,0.9837
223,0.977946666666667
224,0.956133333333333
225,0.990966666666667
226,0.635310329722074
227,0.985945660210577
228,0.981039906098947
229,0.991233333333333
230,0.994408293049737
231,0.906257730182642
232,0.911066666666667
233,0.762458974358974
234,0.981566666666667
235,0.912744308431887
236,0.775113456329724
237,0.969904516635983
238,0.964304208154821
239,0.793518570804159
240,0.94977476564611
241,0.983968253968254
242,0.761220605574221
243,0.909216666666667
244,0.920405151621687
245,0.778519536019536
246,0.944765257653761
247,0.978013552618218
248,0.978008281573499
249,0.938233333333333
250,0.97079921630094
251,0.9019
252,0.750666666666667
253,0.866933333333333
254,0.9824
255,0.9531
256,0.85501568627451
257,0.976852173913044
258,0.981933333333333
259,0.9475
260,0.9952
261,0.971833333333333
262,0.927033333333333
263,0.997333333333333
264,0.9995
265,0.964266666666667
266,0.966997523464303
267,0.982867486430009
268,0.981433333333333
269,0.977766666666667
270,0.995598356264227
271,0.893072623257511
272,0.9526
273,0.992033333333333
274,0.56674696969697
275,0.997
276,0.948979710144928
277,0.911566666666667
278,0.987766666666667
279,0.919066666666667
280,0.937140477979877
281,0.995466666666667
282,0.967833333333333
283,0.9472
284,0.87999187249126
285,0.990833333333333
286,0.760811344537815
287,0.969066666666667
288,0.980833333333333
289,0.956654844006568
290,0.936188888888889
291,0.931069498612857
292,0.977733333333333
293,0.8165
294,0.971566666666667
295,0.982633333333333
296,0.979390450853029
297,0.771572208683765
298,0.984466666666667
299,0.841951859242468
300,0.997033333333333
301,0.938066666666667
302,0.997333333333333
303,0.860939582021006
304,0.694501222656241
305,0.989738095238095
306,0.98264168488752
307,0.977985507246377
308,0.991333333333333
309,0.957328571428572
310,0.987309316770186
311,0.911833333333333
312,0.991266666666667
313,0.978096028652857
314,0.901
315,0.976811111111111
316,0.986858974358974
317,0.582134920634921
318,0.951292566388386
319,0.926574098986759
320,0.976468889938781
321,0.979333333333333
322,0.512122357295554
323,0.994333333333333
324,0.984666666666667
325,0.926883333333333
326,0.839566666666667
327,0.954387535014006
328,0.991935102463764
329,0.982936206896552
330,0.971055581668104
331,0.996266666666667
332,0.9906
333,0.998
334,0.907250405059659
335,0.996133333333333
336,0.967847288257088
337,0.9955
338,0.9976
339,0.906363514146739
340,0.986072435897436
341,0.902891765188948
342,0.964189051360396
343,0.833264146772768
344,0.9988
345,0.941566666666667
346,0.86919683908046
347,0.967280952380952
348,0.985233333333333
349,0.996666666666667
350,0.993233333333333
351,0.98855
352,0.981080054090602
353,0.881966666666667
354,0.941578787878788
355,0.990533637082398
356,0.998933333333333
357,0.966753002400734
358,0.982333333333333
359,0.976252307225513
360,0.606316666666667
361,0.9782
362,0.989621071832136
363,0.976569696969697
364,0.958432142857143
365,0.985033333333333
366,0.985633333333333
367,0.972433333333333
368,0.984266666666667
369,0.973441762896369
370,0.973937603196157
371,0.956766666666667
372,0.860866666666667
373,0.670969972031528
374,0.535980303030303
375,0.862851027077498
376,0.950066666666667
377,0.620618240429796
378,0.945733333333333
379,0.9919
380,0.947130267850726
381,0.937704761904762
382,0.992883606292551
383,0.977674171737661
384,0.986333333333333
385,0.909013043478261
386,0.9667
387,0.966872521772522
388,0.9746
389,0.961520731592988
390,0.938533333333334
391,0.9313
392,0.856397619047619
393,0.908966908398633
394,0.998666666666667
395,0.986208186876217
396,0.888403557298236
397,0.993666666666667
398,0.993333333333333
399,0.976599001248439
400,0.949933333333334
401,0.986133333333333
402,0.950593073593074
403,0.98235960591133
404,0.663219047619048
405,0.957733333333333
406,0.927179292929293
407,0.602600840336134
408,0.9965
409,0.940033333333334
410,0.9715
411,0.993633333333333
412,0.875635550812917
413,0.985124963042821
414,0.95165773140717
415,0.9897
416,0.912105004306328
417,0.9755
418,0.93225
419,0.917422222222222
420,0.8683
421,0.863266666666667
422,0.945751515151515
423,0.713722435897436
424,0.856322515802554
425,0.960686206896551
426,0.9952
427,0.970431866957098
428,0.898251952983149
429,0.905233333333333
430,0.9975
431,0.9976
432,0.853350793650794
433,0.958947151304691
434,0.971958410765072
435,0.955847863247863
436,0.983647686989131
437,0.931012881612742
438,0.923922222222222
439,0.940433333333333
440,0.479629352639698
441,0.992285714285714
442,0.988
443,0.940028507839876
444,0.9982
445,0.925345454545455
446,0.987391371300413
447,0.716498031736631
448,0.923566666666667
449,0.9786
450,0.899762312404686
451,0.52028746317898
452,0.932599577569578
453,0.947933333333334
454,0.8678
455,0.94761568627451
456,0.975416666666667
457,0.981313333333333
458,0.9
459,0.9774
460,0.918783333333333
461,0.839262337662338
462,0.997233333333333
463,0.895538613809885
464,0.937517273576097
465,0.998533333333333
466,0.997630852374262
467,0.729848341189298
468,0.9381
469,0.986378571428571
470,0.978733333333333
471,0.969619118792828
472,0.917166666666667
473,0.955406776556777
474,0.978466666666667
475,0.978033333333333
476,0.965308424908425
477,0.988683333333333
478,0.983034397191036
479,0.869066666666667
480,0.984942857142857
481,0.9802
482,0.838459965694683
483,1
484,0.981805494620627
485,0.998371428571428
486,0.961322066472578
487,0.827555769230769
488,0.993833333333333
489,0.9434
490,0.93103587773154
491,0.964038878126036
492,0.975033333333333
493,0.8476
494,0.989171428571429
495,0.974234920634921
496,0.978066666666667
497,0.988766666666667
498,0.99368882795396
499,0.945338095238095
500,0.983233333333333
501,0.993233333333333
502,0.934066666666667
503,0.949911904761905
504,0.988550606909431
505,0.934057811341902
506,0.9942
507,1
508,0.983639475500345
509,0.92277183908046
510,0.549243137543097
511,0.928190909090909
512,0.989333333333333
513,0.9292
514,0.823555842631903
515,0.979338160801715
516,1
517,0.916633333333334
518,0.9789
519,0.97369705882353
520,0.974489001904733
521,0.952655477855478
522,0.964256059189235
523,0.900966666666667
524,0.621554236178464
525,0.991111807297401
526,0.783349103674103
527,0.919391666666667
528,0.916721921182266
529,0.80900303030303
530,0.9841
531,0.876969972557334
532,0.932161904761905
533,0.9109
534,0.797977703538331
535,0.9693
536,0.996
537,0.9869
538,0.934066666666667
539,0.968463132450151
540,0.995809823069481
541,0.9431
542,0.9679
543,0.877665195702877
544,0.9405
545,0.986934920634921
546,0.932586756394563
547,0.949415873015873
548,0.925540767340278
549,0.720941758241758
550,0.987596078431372
551,0.962222222222222
552,0.897439902113983
553,0.993266666666667
554,0.88694531024531
555,0.9565
556,0.926485163113813
557,0.998433333333333
558,0.753271771445609
559,0.982779500618785
560,0.83114214559387
561,0.869666666666667
562,0.9794
563,0.861084053257259
564,0.8348
565,0.962533333333333
566,0.926666666666667
567,0.8393
568,0.971166666666667
569,0.935683861842652
570,0.959252380952381
571,0.59338545377201
572,0.910064367816092
573,0.797902700874135
574,0.9435
575,0.991266666666667
576,0.965
577,0.9612
578,0.944633333333333
579,0.931433333333334
580,0.9861
581,0.9996
582,0.977437878787879
583,0.846082891618186
584,0.971771364982732
585,0.993318048543053
586,0.651764145658263
587,0.90155
588,0.9153
589,0.9783
590,0.947199547838669
591,0.977204761904762
592,0.9966
593,0.957833333333334
594,0.731125641025641
595,0.995333333333333
596,0.998
597,0.9808
598,0.81674126984127
599,0.95981884057971
600,0.981915132334535
601,0.9039
602,0.942533333333333
603,0.969233333333333
604,0.912833333333334
605,0.892566666666667
606,0.987033333333333
607,0.9833
608,0.965886206896552
609,0.911033333333333
610,0.908950492610837
611,0.989366332457199
612,0.953033333333333
613,0.908547416369226
614,0.557067327117327
615,0.9996
616,0.794116895311099
617,0.860929971988796
618,0.921933333333333
619,0.961009523809524
620,0.9644
621,0.992933333333333
622,0.9809
623,0.936879269692824
624,0.97533557898839
625,0.9427
626,0.996237952493543
627,0.96622380952381
628,0.970904460968738
629,0.9118625
630,0.949533333333333
631,0.99
632,0.909679226938383
633,0.956266666666667
634,0.98820893698889
635,0.928066666666667
636,0.998288003194664
637,0.983833333333333
638,0.977533333333333
639,0.912257142857143
640,0.9797
641,0.975928384687208
642,0.983566666666667
643,0.9764
644,0.949933333333333
645,0.925631515263448
646,0.856161104898264
647,0.856931896100188
648,0.934980952380953
649,0.996
650,0.989266666666667
651,0.930166666666667
652,0.936316666666667
653,0.801033333333333
654,0.981566666666667
655,0.926865571975917
656,0.9651
657,0.981053968253968
658,0.994266666666667
659,0.966733333333333
660,0.999
661,0.963512121212121
662,0.981433333333333
663,0.950471428571429
664,0.978733333333333
665,0.977260275808017
666,0.974733333333333
667,0.95122380952381
668,0.985556968293506
669,0.958219121168123
670,0.887251515151515
671,0.987773827617186
672,0.991477987563958
673,0.946246376811594
674,0.868764523809524
675,0.895486206896552
676,0.919849206349206
677,0.7938
678,0.975040376183786
679,0.923733333333333
680,0.987133333333333
681,0.923766666666667
682,0.60686315384971
683,0.991306444699469
684,0.956339864368526
685,0.868273895439496
686,0.81853076923077
687,0.843289311026469
688,0.990496364982732
689,0.971755555555555
690,1
691,0.934328571428571
692,0.9079
693,0.787638461538462
694,0.9986
695,0.9678
696,0.989666666666667
697,0.907466633299761
698,0.988883940242764
699,0.933635796387521
700,0.989199096547302
701,0.939066666666667
702,0.985866666666667
703,0.961888888888889
704,0.912757142857143
705,0.831065463779157
706,0.932933333333334
707,1
708,0.932442857142857
709,0.975866666666667
710,0.965833333333333
711,0.866233333333333
712,0.9617
713,0.995333333333333
714,0.9898
715,0.992966666666667
716,0.513378396939953
717,0.929778318453231
718,0.863482352941177
719,0.999786070827515
720,0.967666666666667
721,0.941360459292183
722,0.864922063492064
723,0.994446376811594
724,0.733456910984984
725,0.973933333333333
726,0.984866666666667
727,0.979333333333333
728,0.9929
729,0.835248980567479
730,0.952787927605926
731,0.790392089236013
732,0.996933333333333
733,0.984333333333334
734,0.992666666666667
735,0.940731168831169
736,0.715215442554894
737,0.967698074504078
738,0.9708
739,0.979383940242764
740,0.978633333333333
741,0.983433333333333
742,0.936469256945842
743,0.995833333333333
744,0.931633333333333
745,0.996211111111111
746,0.988760749326933
747,0.986455555555555
748,0.971755555555555
749,0.9544
750,0.9953
751,0.938693333333333
752,0.869533333333333
753,0.96911884057971
754,0.982666666666667
755,0.954555555555556
756,0.990321212121212
757,0.935233333333333
758,0.998
759,0.954604761904762
760,0.951933333333333
761,0.967266666666666
762,0.925467507002801
763,0.9728
764,0.990578975293035
765,0.963833333333333
766,0.972657324685986
767,0.979233333333333
768,0.9705
769,0.966844444444445
770,0.909533333333334
771,0.9935
772,0.930531407837412
773,0.863183940242764
774,0.9435
775,0.9964
776,0.9445
777,0.981902209138577
778,0.948253409090909
779,0.9706
780,0.854884848484848
781,0.665369972031528
782,0.954733333333333
783,0.866366666666667
784,0.927892865362486
785,0.9595
786,0.738833359848358
787,0.943061380043443
788,0.967777777777778
789,0.979247619047619
790,0.838213156454354
791,0.970764119601329
792,0.982
793,0.923866666666667
794,0.948180010221454
795,0.987613043478261
796,0.782790496477858
797,0.892826190476191
798,0.9933
799,0.821859035409036
800,0.987566666666667
801,0.956886215878523
802,0.979333333333333
803,0.933388996676003
804,0.988695238095238
805,0.993166666666667
806,0.9723
807,0.808330289491846
808,0.954191666666667
809,0.956966666666667
810,0.974673424486927
811,0.974133333333333
812,0.801833333333333
813,0.9952
814,0.880766666666667
815,0.745348599802215
816,0.987233333333333
817,0.974447619047619
818,0.973333333333333
819,0.894569626825128
820,0.980538319914635
821,0.894166666666667
822,0.9936
823,0.9844
824,0.993866666666667
825,0.987133333333333
826,0.813870346320346
827,0.996533333333333
828,0.815692408557626
829,0.869133333333333
830,0.969788888888889
831,0.976938095238095
832,0.911266666666667
833,0.994368253968254
834,0.915266666666667
835,0.9281
836,0.997666666666667
837,0.993679975579975
838,0.9551
839,0.9563
840,0.972166666666667
841,0.960516666666667
842,0.988466666666667
843,0.9971
844,0.961333333333333
845,0.932017273576097
846,0.957331135531136
847,0.977766666666667
848,0.973726984126984
849,0.985333333333333
850,0.766433333333333
851,0.968933333333333
852,0.986533333333333
853,0.851190476190476
854,0.926233333333333
855,0.96453307628089
856,0.949644444444445
857,0.973982352941177
858,0.923184848484849
859,0.9873
860,0.956239393939394
861,0.981783333333333
862,0.936094770655614
863,0.967124763856034
864,0.930202173913043
865,0.756491649530249
866,0.990489855072464
867,0.986383940242764
868,0.95
869,0.991409919707735
870,0.934097096172328
871,0.99107878049924
872,0.846999585008375
873,0.890466666666667
874,0.929788888888889
875,0.9932
876,0.914683333333334
877,0.858102197802198
878,0.735704602893431
879,0.964512199921145
880,0.896865073601781
881,0.989120925521712
882,0.983966666666667
883,0.941
884,0.806447619047619
885,0.955766666666667
886,0.9836
887,0.911887301587302
888,0.979387403503503
889,0.95415
890,0.994180240831965
891,0.979061117866323
892,0.956073707155431
893,0.972571574807921
894,0.965666666666667
895,0.995333333333333
896,0.995833333333333
897,0.879495238095238
898,0.908533333333333
899,0.926647137103237
900,0.998903748695316
901,0.922768303726925
902,0.946987912087912
903,0.910785240457811
904,0.997271010819772
905,0.962466666666667
906,0.983929616497531
907,0.979966666666667
908,0.981810199819779
909,0.987466666666667
910,0.9377
911,0.982849872760275
912,0.931233333333333
913,0.988133333333333
914,0.983990645990913
915,0.932823537456763
916,0.8929
917,0.9938
918,0.977013705009071
919,0.97621568627451
920,0.9309552545156
921,0.996436363636364
922,0.999
923,0.924811111111111
924,0.909990476190476
925,0.595093921982123
926,0.995266666666667
927,0.996555555555556
928,0.9976
929,0.933884848249476
930,1
931,0.9772
932,0.938467672413793
933,0.906943491511406
934,0.9753
935,0.988466666666667
936,0.778356083142639
937,0.991133333333333
938,0.948666666666667
939,0.853200985125985
940,0.981966666666667
941,0.9726
942,0.868780952380953
943,0.645833333333333
944,0.998771010819772
945,0.966622222222222
946,0.890995833333333
947,0.980733333333333
948,0.92028108314264
949,0.951999457194666
950,0.987133333333333
951,0.981433333333333
952,0.538947922394257
953,0.9736
954,0.9768
955,0.918933333333333
956,0.770000856104009
957,0.8788
958,0.982523603337335
959,0.564456958192557
960,0.783474359061412
961,0.882490476190476
962,0.9964
963,0.983069696969697
964,0.68355
965,0.874613043478261
966,0.967333333333333
967,0.920690476190477
968,0.993834920634921
969,0.983495238095238
970,0.987999663297478
971,0.850955396825397
972,0.994733333333333
973,0.9538
974,0.974866666666667
975,0.985313558249166
976,0.927828241501806
977,0.948290476190476
978,0.925467693744164
979,0.968142866266427
980,0.486774264960821
981,0.918795238095239
982,0.955868675874877
983,0.997733333333333
984,0.627461904761905
985,0.968074959716404
986,0.963254675641597
987,0.985033333333333
988,0.946644848249476
989,0.955466666666667
990,0.751532561627241
991,0.978914285714286
992,0.839056134702881
993,0.986533333333333
994,0.9918
995,0.978782301419511
996,0.899905154965621
997,0.859333333333333
998,0.975086936670668
999,0.932733333333333
1000,0.9692
1001,0.9995
1002,0.978302967563837
1003,0.906479219927208
1004,0.963978006878496
1005,0.990933333333333
1006,0.970350320391551
1007,0.981233333333333
1008,0.998033333333333
1009,0.998
1010,0.9672
1011,0.975422222222222
1012,0.989733333333333
1013,0.985333333333333
1014,0.98393569179535
1015,0.958566666666667
1016,0.906953109670783
1017,0.981166666666667
1018,0.937197701149425
1019,0.980079586657012
1020,0.977066666666667
1021,0.9923
1022,0.835135507246377
1023,0.825474603174603
1024,0.981421212121212
1025,0.964566666666667
1026,0.816807677866232
1027,0.993333333333333
1028,0.977077495932701
1029,0.987766666666667
1030,0.961713043478261
1031,0.92949838540597
1032,0.945661904761905
1033,0.9976
1034,0.869352380952381
1035,0.892266666666667
1036,0.967022672672673
1037,0.903569177234222
1038,0.964498642967044
1039,0.957912323519918
1040,0.865133333333333
1041,0.991511807297401
1042,0.9976
1043,0.998105581668104
1044,0.959748151599876
1045,0.973120406247556
1046,0.980014874264313
1047,0.987733333333333
1048,0.949389132361349
1049,0.363022340347384
1050,0.964023197701859
1051,0.952947619047619
1052,0.9574
1053,0.985758568461083
1054,0.9134
1055,0.941609768009768
1056,0.818218181818182
1057,0.901025938576978
1058,0.9694
1059,0.959
1060,0.992539524254458
1061,0.975449206349206
1062,0.980433333333333
1063,0.976075091575092
1064,0.854781818181818
1065,0.980466666666667
1066,0.988846028104582
1067,0.988008333333333
1068,0.965058410765072
1069,0.933535580227333
1070,0.972174575953829
1071,0.633147619047619
1072,0.989733333333333
1073,0.922
1074,0.917268864468864
1075,0.988333333333333
1076,0.9224
1077,0.907812895438435
1078,0.988863290462073
1079,0.958716666666667
1080,0.801042931979633
1081,0.9666
1082,0.9911
1083,0.9155
1084,0.987095238095238
1085,0.754038225999782
1086,0.9866
1087,0.984417683876725
1088,0.97959964015574
1089,0.904514285714286
1090,0.996833333333333
1091,0.955554201680673
1092,0.958997619047619
1093,0.968833333333333
1094,0.982866666666667
1095,0.990294007335451
1096,0.966307472072706
1097,0.984633333333333
1098,0.876533333333333
1099,0.991433333333333
1100,0.885441666666667
1101,0.888221212121212
1102,0.844233333333333
1103,0.991066666666667
1104,0.947055312320552
1105,0.942033333333333
1106,0.9942
1107,0.993499634605735
1108,0.987780174446045
1109,0.981957142857143
1110,0.9574
1111,0.994840371265639
1112,0.996
1113,0.939511111111111
1114,0.997766666666667
1115,0.927733333333333
1116,0.9893
1117,0.888876043977803
1118,0.767051758119158
1119,0.9349
1120,0.924933333333333
1121,0.922323242875816
1122,0.972987878787879
1123,0.9619
1124,0.88602257191178
1125,0.975611111111111
1126,0.76285286935287
1127,0.971833333333333
1128,0.921578653530378
1129,0.938962745098039
1130,0.996933333333333
1131,0.814245238095238
1132,0.864200166573449
1133,0.876383785103785
1134,0.993066666666667
1135,0.69870303030303
1136,0.958233333333333
1137,0.983044975607498
1138,0.988666666666667
1139,0.999433333333333
1140,0.768666666666666
1141,0.905974600636403
1142,0.920917273576097
1143,0.876213949376658
1144,0.9885
1145,0.855033333333333
1146,0.978766666666667
1147,0.948633333333334
1148,0.815972048575664
1149,0.954966666666667
1150,0.950366666666667
1151,0.984074959716404
1152,0.960666666666667
1153,0.975066666666667
1154,0.4911
1155,0.9834
1156,0.978533333333333
1157,0.970744444444445
1158,0.97478253968254
1159,0.983585885131721
1160,0.851178177341277
1161,0.9395
1162,0.973911111111111
1163,0.975963997092424
1164,0.903616666666667
1165,0.968572851679513
1166,0.86683689063157
1167,0.994166666666667
1168,0.9361
1169,0.8403
1170,0.984592935822552
1171,0.981933333333334
1172,0.9982
1173,0.998
1174,1
1175,0.9975
1176,0.97338948277935
1177,0.9924
1178,0.968175243217742
1179,0.957507224958949
1180,0.966066666666667
1181,0.9171
1182,0.978733333333333
1183,0.867633333333333
1184,0.858433333333333
1185,0.996666666666667
1186,0.984683126834851
1187,0.952466666666667
1188,0.72724219425375
1189,0.986166666666667
1190,0.945266666666667
1191,0.985333333333333
1192,0.982666666666667
1193,0.928546666666667
1194,0.991833333333333
1195,0.831866666666667
1196,0.9776
1197,0.9666
1198,0.8754
1199,0.971866947223694
1200,0.9935
1201,0.818833333333334
1202,0.964014416475973
1203,0.9587
1204,0.989925159277812
1205,0.970966666666667
1206,0.941766666666667
1207,0.916233333333333
1208,0.99254214559387
1209,0.669617460317461
1210,0.908825641025641
1211,0.820390474101102
1212,0.950838144329897
1213,0.992404524610517
1214,0.980174387630488
1215,0.983466666666667
1216,0.687081142456391
1217,0.896266666666667
1218,0.868866666666667
1219,0.954366666666667
1220,0.960065749105967
1221,0.924744444444444
1222,0.990233333333333
1223,0.950495238095238
1224,0.5786
1225,0.995
1226,0.967966666666667
1227,0.996833333333333
1228,0.956375091575092
1229,0.895960832462557
1230,0.9975
1231,0.843048494800218
1232,0.970308131071409
1233,0.977745480045748
1234,0.950533333333334
1235,0.991912641978513
1236,0.946
1237,0.930515445708689
1238,0.9873
1239,0.985814285714286
1240,0.9938
1241,0.968511111111111
1242,0.993422312162697
1243,0.937466594516595
1244,0.941566666666667
1245,0.9424
1246,0.850243884220355
1247,0.939295070705213
1248,0.998
1249,0.893974223746154
1250,0.975133333333333
1251,0.843759930727375
1252,0.990346364982732
1253,0.995233333333333
1254,0.958833333333334
1255,0.904056763704658
1256,0.996733333333333
1257,0.874033333333333
1258,0.9501
1259,0.919266666666667
1260,0.982977777777778
1261,0.974133333333333
1262,0.968439541897444
1263,0.914087114845938
1264,0.964833333333333
1265,0.9493
1266,0.917433333333333
1267,0.954466666666667
1268,0.8103
1269,0.992066666666667
1270,0.934671428571429
1271,0.92438447204969
1272,0.996262450315642
1273,0.924863636363636
1274,0.875387386033869
1275,0.986666666666667
1276,0.946666666666667
1277,0.985633333333333
1278,0.977217084613341
1279,0.99109416579589
1280,0.801133333333334
1281,0.937909623634628
1282,0.938583636837649
1283,0.923233333333333
1284,0.955685507246377
1285,0.981279710144928
1286,0.9114
1287,0.820734948721505
1288,0.856275129663332
1289,0.906162337662338
1290,0.986238888888889
1291,0.98676430908269
1292,0.933057142857143
1293,0.980997096172328
1294,0.947975466200466
1295,0.981041521150562
1296,0.953532612996345
1297,0.985991371300413
1298,0.931766666666667
1299,0.988912308626369
1300,0.887067253278123
1301,0.9403
1302,0.653305411255411
1303,0.977888888888889
1304,0.950508307468883
1305,0.879881409290207
1306,0.92620101010101
1307,0.989266666666667
1308,0.996
1309,0.989431971043338
1310,0.96765
1311,0.9836
1312,0.984891512720174
1313,0.916690713824932
1314,0.656821080368906
1315,0.975833333333333
1316,0.933155419350307
1317,0.923406435416929
1318,0.9626
1319,0.988555218173599
1320,0.970033333333333
1321,0.762801260602268
1322,0.978780952380952
1323,0.946971495171495
1324,0.980857646490756
1325,0.956833333333333
1326,0.952311904761905
1327,0.773049613727188
1328,0.987266666666667
1329,0.874278571428572
1330,0.96234214559387
1331,0.9823
1332,0.949366666666667
1333,0.589561947565563
1334,0.9864
1335,0.759345648604269
1336,0.958455011404632
1337,0.965433333333333
1338,0.9901
1339,0.857746031746032
1340,0.9571
1341,0.979068253968254
1342,0.98386034546182
1343,0.821174519980386
1344,0.952999944757873
1345,0.983466666666667
1346,0.987840091153594
1347,0.982822222222222
1348,0.936066666666667
1349,0.994766666666667
1350,0.998111294301162
1351,0.797390404040404
1352,0.9291
1353,0.997652015272835
1354,0.989833333333333
1355,0.9682
1356,0.833983742768139
1357,0.933053448576127
1358,0.974733333333333
1359,0.897466666666667
1360,0.979247144494886
1361,0.950086534232247
1362,0.9513
1363,0.904045877311095
1364,0.675754761904762
1365,0.868677777777778
1366,0.941516666666667
1367,0.975233333333333
1368,0.991194493648476
1369,0.991705998139107
1370,0.919086196736163
1371,0.999123899845244
1372,0.881177777777778
1373,0.875189915165277
1374,0.728219536019536
1375,0.984866666666667
1376,0.810981301848243
1377,0.957268253968254
1378,0.974633333333333
1379,0.966033333333333
1380,0.974885507246377
1381,0.990077738465533
1382,0.971444220886682
1383,1
1384,0.974633333333333
1385,0.960609876362617
1386,0.979113333333333
1387,0.841242193211492
1388,0.9862
1389,0.9779
1390,0.9901
1391,0.73457380952381
1392,0.975333333333333
1393,0.991655045575865
1394,0.947561111111111
1395,0.9325
1396,0.966733333333333
1397,0.981537095088819
1398,0.980633333333333
1399,0.718833023808197
1400,0.957816892548736
1401,0.949666666666667
1402,0.985233333333333
1403,0.9743
1404,0.7558
1405,0.9657
1406,0.951424396135266
1407,0.9566
1408,0.963827503557419
1409,0.96736270497165
1410,0.999168253968254
1411,0.82612799429301
1412,0.978747318905326
1413,0.968380952380952
1414,0.974356851851852
1415,0.943466666666667
1416,0.8265
1417,0.734550793650794
1418,0.954466666666667
1419,0.959933333333334
1420,0.991534569567679
1421,0.999333333333333
1422,0.932481484933209
1423,0.987662942612943
1424,0.896419047619048
1425,0.9137
1426,0.962734756766575
1427,0.9875
1428,0.9482
1429,0.632526521880137
1430,0.949257431314134
1431,0.975097619047619
1432,0.932767894354913
1433,0.875276770765596
1434,0.9015
1435,0.959676683087028
1436,0.9662
1437,0.996
1438,0.9911
